Human_Ensembl1,Human_Ensembl2,pdbid,is_true_contact,interface_area,direct_contact_prob,pearson_correlation_coefficient,unique_values1,unique_values2
ENSG00000112306,ENSG00000105193,3j3a,0,None,0,-0.049510628,,
ENSG00000112306,ENSG00000167658,3j3a,0,None,0,0.047221715,,
ENSG00000112306,ENSG00000096150,3j3a,0,None,0,-0.027326747,,
ENSG00000112306,ENSG00000115268,3j3a,0,None,0,-0.030006334,,
ENSG00000112306,ENSG00000138326,3j3a,0,None,0,-0.041973935,,
ENSG00000112306,ENSG00000149273,3j3a,0,None,0,0.010575267,,
ENSG00000112306,ENSG00000149806,3j3a,0,None,0,-0.027122992,,
ENSG00000112306,ENSG00000140988,3j3a,0,None,0,-0.019428624,,
ENSG00000112306,ENSG00000145425,3j3a,0,None,0,-0.029155802,,
ENSG00000112306,ENSG00000168028,3j3a,0,None,0,-0.000177145,,
ENSG00000112306,ENSG00000204628,3j3a,0,None,0,0.005635108,,
ENSG00000112306,ENSG00000198034,3j3a,0,None,0,0.015355697,,
ENSG00000112306,ENSG00000110700,3j3a,0,None,0,-0.044320296,,
ENSG00000112306,ENSG00000008988,3j3a,0,None,0,0.026288553,,
ENSG00000112306,ENSG00000171858,3j3a,0,None,0,-0.021023657,,
ENSG00000112306,ENSG00000213741,3j3a,0,None,0,-0.047212119,,
ENSG00000115268,ENSG00000110700,3j3a,0,None,0.2,0.358307608,,
ENSG00000115268,ENSG00000138326,3j3a,0,None,0,0.121124143,,
ENSG00000115268,ENSG00000149273,3j3a,0,None,0,0.060965684,,
ENSG00000115268,ENSG00000149806,3j3a,0,None,0,0.164058114,,
ENSG00000115268,ENSG00000140988,3j3a,0,None,0,0.082510317,,
ENSG00000115268,ENSG00000145425,3j3a,0,None,0,-0.009224614,,
ENSG00000115268,ENSG00000168028,3j3a,0,None,0,0.035562296,,
ENSG00000115268,ENSG00000204628,3j3a,0,None,0,0.007489778,,
ENSG00000115268,ENSG00000198034,3j3a,0,None,0,0.054999204,,
ENSG00000115268,ENSG00000008988,3j3a,0,None,0,0.020899852,,
ENSG00000115268,ENSG00000171858,3j3a,0,None,0,-0.000230296,,
ENSG00000115268,ENSG00000213741,3j3a,0,None,0,0.197097422,,
ENSG00000118181,ENSG00000145425,3j3a,0,None,0.75,0.461761128,,
ENSG00000118181,ENSG00000198034,3j3a,0,None,0.45,0.181250818,,
ENSG00000118181,ENSG00000143947,3j3a,0,None,0.2,0.223290884,,
ENSG00000118181,ENSG00000096150,3j3a,1,338.5,0,0.178932653,,
ENSG00000118181,ENSG00000083845,3j3a,1,541.5,0,0.064384982,,
ENSG00000118181,ENSG00000197728,3j3a,0,None,0,0.09687455,,
ENSG00000118181,ENSG00000177954,3j3a,0,None,0,0.138428744,,
ENSG00000118181,ENSG00000105372,3j3a,0,None,0,0.012694404,,
ENSG00000118181,ENSG00000142534,3j3a,0,None,0,0.172028881,,
ENSG00000118181,ENSG00000137154,3j3a,0,None,0,0.065197825,,
ENSG00000118181,ENSG00000142864,3j3a,0,None,0,-0.022079639,,
ENSG00000118181,ENSG00000112306,3j3a,0,None,0,-0.024225273,,
ENSG00000118181,ENSG00000124614,3j3a,0,None,0,-0.003685032,,
ENSG00000118181,ENSG00000170889,3j3a,0,None,0,0.000165985,,
ENSG00000118181,ENSG00000171863,3j3a,0,None,0,0.015240025,,
ENSG00000118181,ENSG00000186468,3j3a,0,None,0,0.075285156,,
ENSG00000118181,ENSG00000142937,3j3a,0,None,0,0.04790393,,
ENSG00000118181,ENSG00000134419,3j3a,0,None,0,0.031559514,,
ENSG00000118181,ENSG00000164587,3j3a,0,None,0,0.102653684,,
ENSG00000118181,ENSG00000105193,3j3a,0,None,0,0.164280918,,
ENSG00000118181,ENSG00000167658,3j3a,0,None,0,-0.026749889,,
ENSG00000118181,ENSG00000115268,3j3a,0,None,0,0.056074227,,
ENSG00000118181,ENSG00000138326,3j3a,0,None,0,0.024087364,,
ENSG00000118181,ENSG00000149273,3j3a,0,None,0,0.050794083,,
ENSG00000118181,ENSG00000149806,3j3a,0,None,0,0.10665599,,
ENSG00000118181,ENSG00000140988,3j3a,0,None,0,0.03377309,,
ENSG00000118181,ENSG00000168028,3j3a,0,None,0,-0.010883224,,
ENSG00000118181,ENSG00000204628,3j3a,0,None,0,-0.014809756,,
ENSG00000118181,ENSG00000110700,3j3a,0,None,0,0.095106853,,
ENSG00000118181,ENSG00000008988,3j3a,0,None,0,0.097635429,,
ENSG00000118181,ENSG00000171858,3j3a,0,None,0,-0.012806135,,
ENSG00000118181,ENSG00000213741,3j3a,0,None,0,-0.00704665,,
ENSG00000124614,ENSG00000149273,3j3a,1,807.9,0.1,0.43318436,,
ENSG00000124614,ENSG00000008988,3j3a,0,None,0.05,0.080695189,,
ENSG00000124614,ENSG00000213741,3j3a,1,242.2,0,-0.010754107,,
ENSG00000124614,ENSG00000083845,3j3a,0,None,0,0.207402885,,
ENSG00000124614,ENSG00000170889,3j3a,0,None,0,-0.019967592,,
ENSG00000124614,ENSG00000171863,3j3a,0,None,0,0.025555943,,
ENSG00000124614,ENSG00000186468,3j3a,0,None,0,-0.019870239,,
ENSG00000124614,ENSG00000142937,3j3a,0,None,0,-0.005742478,,
ENSG00000124614,ENSG00000134419,3j3a,0,None,0,-0.011924829,,
ENSG00000124614,ENSG00000164587,3j3a,0,None,0,0.191760271,,
ENSG00000124614,ENSG00000105193,3j3a,0,None,0,-0.004654117,,
ENSG00000124614,ENSG00000167658,3j3a,0,None,0,-0.001424211,,
ENSG00000124614,ENSG00000096150,3j3a,0,None,0,0.05151917,,
ENSG00000124614,ENSG00000115268,3j3a,0,None,0,0.014260983,,
ENSG00000124614,ENSG00000138326,3j3a,0,None,0,0.009079308,,
ENSG00000124614,ENSG00000149806,3j3a,0,None,0,-0.010096846,,
ENSG00000124614,ENSG00000140988,3j3a,0,None,0,-0.009849712,,
ENSG00000124614,ENSG00000145425,3j3a,0,None,0,-0.017375657,,
ENSG00000124614,ENSG00000168028,3j3a,0,None,0,0.029357286,,
ENSG00000124614,ENSG00000204628,3j3a,0,None,0,-0.018046349,,
ENSG00000124614,ENSG00000198034,3j3a,0,None,0,0.006117724,,
ENSG00000124614,ENSG00000110700,3j3a,0,None,0,-0.006910598,,
ENSG00000124614,ENSG00000171858,3j3a,0,None,0,-0.005454452,,
ENSG00000134419,ENSG00000105193,3j3a,0,None,0.4,0.436572751,,
ENSG00000134419,ENSG00000149806,3j3a,0,None,0.25,0.244244279,,
ENSG00000134419,ENSG00000140988,3j3a,1,567,0.2,0.326668008,,
ENSG00000134419,ENSG00000138326,3j3a,0,None,0.1,0.173816884,,
ENSG00000134419,ENSG00000110700,3j3a,1,183.1,0,0.167936899,,
ENSG00000134419,ENSG00000171858,3j3a,1,218.8,0,0.039985906,,
ENSG00000134419,ENSG00000164587,3j3a,0,None,0,0.034860477,,
ENSG00000134419,ENSG00000167658,3j3a,0,None,0,-0.029424201,,
ENSG00000134419,ENSG00000096150,3j3a,0,None,0,0.110743541,,
ENSG00000134419,ENSG00000115268,3j3a,0,None,0,0.049964629,,
ENSG00000134419,ENSG00000149273,3j3a,0,None,0,0.005979997,,
ENSG00000134419,ENSG00000145425,3j3a,0,None,0,0.042180486,,
ENSG00000134419,ENSG00000168028,3j3a,0,None,0,0.080174693,,
ENSG00000134419,ENSG00000204628,3j3a,0,None,0,-0.021818199,,
ENSG00000134419,ENSG00000198034,3j3a,0,None,0,0.295945911,,
ENSG00000134419,ENSG00000008988,3j3a,0,None,0,0.028477648,,
ENSG00000134419,ENSG00000213741,3j3a,0,None,0,0.007983864,,
ENSG00000137154,ENSG00000142937,3j3a,0,None,0.15,0.204934845,,
ENSG00000137154,ENSG00000110700,3j3a,0,None,0.1,0.209598302,,
ENSG00000137154,ENSG00000186468,3j3a,0,None,0.05,0.188555322,,
ENSG00000137154,ENSG00000138326,3j3a,1,75.1,0,0.420909019,,
ENSG00000137154,ENSG00000198034,3j3a,1,353,0,0.045936516,,
ENSG00000137154,ENSG00000142864,3j3a,0,None,0,-0.021029991,,
ENSG00000137154,ENSG00000112306,3j3a,0,None,0,-0.040274482,,
ENSG00000137154,ENSG00000124614,3j3a,0,None,0,-0.011708414,,
ENSG00000137154,ENSG00000083845,3j3a,0,None,0,-0.016052186,,
ENSG00000137154,ENSG00000170889,3j3a,0,None,0,0.189948096,,
ENSG00000137154,ENSG00000171863,3j3a,0,None,0,-0.016487853,,
ENSG00000137154,ENSG00000134419,3j3a,0,None,0,0.370144329,,
ENSG00000137154,ENSG00000164587,3j3a,0,None,0,0.092907734,,
ENSG00000137154,ENSG00000105193,3j3a,0,None,0,0.363798402,,
ENSG00000137154,ENSG00000167658,3j3a,0,None,0,-0.028114283,,
ENSG00000137154,ENSG00000096150,3j3a,0,None,0,0.255884309,,
ENSG00000137154,ENSG00000115268,3j3a,0,None,0,0.243990083,,
ENSG00000137154,ENSG00000149273,3j3a,0,None,0,0.028716261,,
ENSG00000137154,ENSG00000149806,3j3a,0,None,0,0.222105488,,
ENSG00000137154,ENSG00000140988,3j3a,0,None,0,0.168499812,,
ENSG00000137154,ENSG00000145425,3j3a,0,None,0,0.020303247,,
ENSG00000137154,ENSG00000168028,3j3a,0,None,0,-0.009863768,,
ENSG00000137154,ENSG00000204628,3j3a,0,None,0,-0.011421291,,
ENSG00000137154,ENSG00000008988,3j3a,0,None,0,0.0500873,,
ENSG00000137154,ENSG00000171858,3j3a,0,None,0,-0.022441111,,
ENSG00000137154,ENSG00000213741,3j3a,0,None,0,0.147409575,,
ENSG00000138326,ENSG00000198034,3j3a,1,500.5,0,0.047648514,,
ENSG00000138326,ENSG00000149273,3j3a,0,None,0,0.030815292,,
ENSG00000138326,ENSG00000149806,3j3a,0,None,0,0.11420627,,
ENSG00000138326,ENSG00000140988,3j3a,0,None,0,0.092136267,,
ENSG00000138326,ENSG00000145425,3j3a,0,None,0,0.011118685,,
ENSG00000138326,ENSG00000168028,3j3a,0,None,0,0.021669122,,
ENSG00000138326,ENSG00000204628,3j3a,0,None,0,-0.00725795,,
ENSG00000138326,ENSG00000110700,3j3a,0,None,0,0.14957358,,
ENSG00000138326,ENSG00000008988,3j3a,0,None,0,0.048029809,,
ENSG00000138326,ENSG00000171858,3j3a,0,None,0,-0.007519004,,
ENSG00000138326,ENSG00000213741,3j3a,0,None,0,0.051330896,,
ENSG00000140988,ENSG00000168028,3j3a,1,517.4,0,-0.009676437,,
ENSG00000140988,ENSG00000171858,3j3a,1,1294.2,0,-0.019697947,,
ENSG00000140988,ENSG00000145425,3j3a,0,None,0,0.220043306,,
ENSG00000140988,ENSG00000204628,3j3a,0,None,0,-0.019563978,,
ENSG00000140988,ENSG00000198034,3j3a,0,None,0,0.100313681,,
ENSG00000140988,ENSG00000110700,3j3a,0,None,0,0.140450244,,
ENSG00000140988,ENSG00000008988,3j3a,0,None,0,0.003271296,,
ENSG00000140988,ENSG00000213741,3j3a,0,None,0,0.015851177,,
ENSG00000142534,ENSG00000213741,3j3a,0,None,0.05,0.047168248,,
ENSG00000142534,ENSG00000198034,3j3a,1,38.8,0,0.0270755,,
ENSG00000142534,ENSG00000134419,3j3a,1,68.6,0,0.131751635,,
ENSG00000142534,ENSG00000110700,3j3a,1,190.9,0,0.179396339,,
ENSG00000142534,ENSG00000186468,3j3a,1,485.9,0,0.228236967,,
ENSG00000142534,ENSG00000142937,3j3a,1,782.2,0,0.04885099,,
ENSG00000142534,ENSG00000137154,3j3a,0,None,0,0.143782816,,
ENSG00000142534,ENSG00000142864,3j3a,0,None,0,-0.030706511,,
ENSG00000142534,ENSG00000112306,3j3a,0,None,0,-0.042822708,,
ENSG00000142534,ENSG00000124614,3j3a,0,None,0,-0.020995329,,
ENSG00000142534,ENSG00000083845,3j3a,0,None,0,0.009102815,,
ENSG00000142534,ENSG00000170889,3j3a,0,None,0,0.15603271,,
ENSG00000142534,ENSG00000171863,3j3a,0,None,0,-0.011591101,,
ENSG00000142534,ENSG00000164587,3j3a,0,None,0,0.029497268,,
ENSG00000142534,ENSG00000105193,3j3a,0,None,0,0.234156035,,
ENSG00000142534,ENSG00000167658,3j3a,0,None,0,-0.022538256,,
ENSG00000142534,ENSG00000096150,3j3a,0,None,0,0.132692095,,
ENSG00000142534,ENSG00000115268,3j3a,0,None,0,0.018228074,,
ENSG00000142534,ENSG00000138326,3j3a,0,None,0,0.016195255,,
ENSG00000142534,ENSG00000149273,3j3a,0,None,0,-0.009504796,,
ENSG00000142534,ENSG00000149806,3j3a,0,None,0,0.143906044,,
ENSG00000142534,ENSG00000140988,3j3a,0,None,0,0.257400276,,
ENSG00000142534,ENSG00000145425,3j3a,0,None,0,0.301500827,,
ENSG00000142534,ENSG00000168028,3j3a,0,None,0,-0.033821445,,
ENSG00000142534,ENSG00000204628,3j3a,0,None,0,-0.021959422,,
ENSG00000142534,ENSG00000008988,3j3a,0,None,0,0.015667773,,
ENSG00000142534,ENSG00000171858,3j3a,0,None,0,-0.024148001,,
ENSG00000142864,ENSG00000105193,3j3a,1,7,0,-0.016487956,,
ENSG00000142864,ENSG00000186468,3j3a,1,20.5,0,-0.03369727,,
ENSG00000142864,ENSG00000115268,3j3a,1,32.9,0,-0.000623775,,
ENSG00000142864,ENSG00000149806,3j3a,1,124,0,-0.002325486,,
ENSG00000142864,ENSG00000140988,3j3a,1,166.2,0,-0.027687581,,
ENSG00000142864,ENSG00000167658,3j3a,1,220.7,0,0.009539773,,
ENSG00000142864,ENSG00000112306,3j3a,1,230.5,0,0.131350066,,
ENSG00000142864,ENSG00000124614,3j3a,1,367.4,0,0.003368736,,
ENSG00000142864,ENSG00000149273,3j3a,1,690.2,0,-0.010235252,,
ENSG00000142864,ENSG00000083845,3j3a,0,None,0,-0.016385205,,
ENSG00000142864,ENSG00000170889,3j3a,0,None,0,-0.024383951,,
ENSG00000142864,ENSG00000171863,3j3a,0,None,0,-0.003245376,,
ENSG00000142864,ENSG00000142937,3j3a,0,None,0,-0.008455096,,
ENSG00000142864,ENSG00000134419,3j3a,0,None,0,-0.029603508,,
ENSG00000142864,ENSG00000164587,3j3a,0,None,0,-0.01118271,,
ENSG00000142864,ENSG00000096150,3j3a,0,None,0,0.008580068,,
ENSG00000142864,ENSG00000138326,3j3a,0,None,0,-0.012772283,,
ENSG00000142864,ENSG00000145425,3j3a,0,None,0,-0.028897049,,
ENSG00000142864,ENSG00000168028,3j3a,0,None,0,0.088765418,,
ENSG00000142864,ENSG00000204628,3j3a,0,None,0,-0.012778909,,
ENSG00000142864,ENSG00000198034,3j3a,0,None,0,-0.012058265,,
ENSG00000142864,ENSG00000110700,3j3a,0,None,0,-0.028221334,,
ENSG00000142864,ENSG00000008988,3j3a,0,None,0,0.023101448,,
ENSG00000142864,ENSG00000171858,3j3a,0,None,0,0.030920949,,
ENSG00000142864,ENSG00000213741,3j3a,0,None,0,-0.016888903,,
ENSG00000142937,ENSG00000105193,3j3a,0,None,0.05,0.285374543,,
ENSG00000142937,ENSG00000198034,3j3a,1,28.5,0,0.059596766,,
ENSG00000142937,ENSG00000134419,3j3a,0,None,0,0.140502592,,
ENSG00000142937,ENSG00000164587,3j3a,0,None,0,0.086452531,,
ENSG00000142937,ENSG00000167658,3j3a,0,None,0,-0.027060385,,
ENSG00000142937,ENSG00000096150,3j3a,0,None,0,0.236871121,,
ENSG00000142937,ENSG00000115268,3j3a,0,None,0,0.248402239,,
ENSG00000142937,ENSG00000138326,3j3a,0,None,0,0.386753488,,
ENSG00000142937,ENSG00000149273,3j3a,0,None,0,0.044014232,,
ENSG00000142937,ENSG00000149806,3j3a,0,None,0,0.129182847,,
ENSG00000142937,ENSG00000140988,3j3a,0,None,0,0.094942139,,
ENSG00000142937,ENSG00000145425,3j3a,0,None,0,0.003247754,,
ENSG00000142937,ENSG00000168028,3j3a,0,None,0,0.01057208,,
ENSG00000142937,ENSG00000204628,3j3a,0,None,0,-0.004344731,,
ENSG00000142937,ENSG00000110700,3j3a,0,None,0,0.183612884,,
ENSG00000142937,ENSG00000008988,3j3a,0,None,0,0.032919886,,
ENSG00000142937,ENSG00000171858,3j3a,0,None,0,-0.008156172,,
ENSG00000142937,ENSG00000213741,3j3a,0,None,0,0.056937945,,
ENSG00000143947,ENSG00000096150,3j3a,0,None,0.1,0.188439129,,
ENSG00000143947,ENSG00000142864,3j3a,1,10.6,0,-0.031270794,,
ENSG00000143947,ENSG00000167658,3j3a,1,31.8,0,-0.023664353,,
ENSG00000143947,ENSG00000112306,3j3a,1,483.9,0,-0.056763181,,
ENSG00000143947,ENSG00000105372,3j3a,0,None,0,0.047813764,,
ENSG00000143947,ENSG00000142534,3j3a,0,None,0,0.163551574,,
ENSG00000143947,ENSG00000137154,3j3a,0,None,0,0.344305927,,
ENSG00000143947,ENSG00000124614,3j3a,0,None,0,-0.014518811,,
ENSG00000143947,ENSG00000083845,3j3a,0,None,0,0.029257503,,
ENSG00000143947,ENSG00000170889,3j3a,0,None,0,0.053413138,,
ENSG00000143947,ENSG00000171863,3j3a,0,None,0,0.080354841,,
ENSG00000143947,ENSG00000186468,3j3a,0,None,0,0.18662185,,
ENSG00000143947,ENSG00000142937,3j3a,0,None,0,0.131095963,,
ENSG00000143947,ENSG00000134419,3j3a,0,None,0,0.143137457,,
ENSG00000143947,ENSG00000164587,3j3a,0,None,0,0.136732227,,
ENSG00000143947,ENSG00000105193,3j3a,0,None,0,0.250239852,,
ENSG00000143947,ENSG00000115268,3j3a,0,None,0,0.115208308,,
ENSG00000143947,ENSG00000138326,3j3a,0,None,0,0.210895945,,
ENSG00000143947,ENSG00000149273,3j3a,0,None,0,0.009097364,,
ENSG00000143947,ENSG00000149806,3j3a,0,None,0,0.247085685,,
ENSG00000143947,ENSG00000140988,3j3a,0,None,0,0.095143477,,
ENSG00000143947,ENSG00000145425,3j3a,0,None,0,0.142990851,,
ENSG00000143947,ENSG00000168028,3j3a,0,None,0,-0.015015961,,
ENSG00000143947,ENSG00000204628,3j3a,0,None,0,-0.028980212,,
ENSG00000143947,ENSG00000198034,3j3a,0,None,0,0.156019888,,
ENSG00000143947,ENSG00000110700,3j3a,0,None,0,0.156699031,,
ENSG00000143947,ENSG00000008988,3j3a,0,None,0,0.092795456,,
ENSG00000143947,ENSG00000171858,3j3a,0,None,0,-0.022849793,,
ENSG00000143947,ENSG00000213741,3j3a,0,None,0,0.131070882,,
ENSG00000145425,ENSG00000198034,3j3a,0,None,0.75,0.184151844,,
ENSG00000145425,ENSG00000168028,3j3a,0,None,0,-0.022919892,,
ENSG00000145425,ENSG00000204628,3j3a,0,None,0,-0.02165427,,
ENSG00000145425,ENSG00000110700,3j3a,0,None,0,0.033167634,,
ENSG00000145425,ENSG00000008988,3j3a,0,None,0,0.042497533,,
ENSG00000145425,ENSG00000171858,3j3a,0,None,0,-0.022724426,,
ENSG00000145425,ENSG00000213741,3j3a,0,None,0,-0.017889798,,
ENSG00000149273,ENSG00000140988,3j3a,1,98.1,0,0.001585228,,
ENSG00000149273,ENSG00000204628,3j3a,1,340.6,0,-0.017108612,,
ENSG00000149273,ENSG00000213741,3j3a,1,379.1,0,-0.010932692,,
ENSG00000149273,ENSG00000008988,3j3a,1,399.4,0,0.106682537,,
ENSG00000149273,ENSG00000149806,3j3a,0,None,0,0.057114718,,
ENSG00000149273,ENSG00000145425,3j3a,0,None,0,0.012233096,,
ENSG00000149273,ENSG00000168028,3j3a,0,None,0,4.40E-05,,
ENSG00000149273,ENSG00000198034,3j3a,0,None,0,0.030291776,,
ENSG00000149273,ENSG00000110700,3j3a,0,None,0,0.01092361,,
ENSG00000149273,ENSG00000171858,3j3a,0,None,0,-0.007611592,,
ENSG00000149806,ENSG00000140988,3j3a,0,None,0,0.304521322,,
ENSG00000149806,ENSG00000145425,3j3a,0,None,0,0.035320163,,
ENSG00000149806,ENSG00000168028,3j3a,0,None,0,0.003466452,,
ENSG00000149806,ENSG00000204628,3j3a,0,None,0,-0.003806637,,
ENSG00000149806,ENSG00000198034,3j3a,0,None,0,0.089538776,,
ENSG00000149806,ENSG00000110700,3j3a,0,None,0,0.151473763,,
ENSG00000149806,ENSG00000008988,3j3a,0,None,0,0.07211075,,
ENSG00000149806,ENSG00000171858,3j3a,0,None,0,-0.008756874,,
ENSG00000149806,ENSG00000213741,3j3a,0,None,0,0.0346432,,
ENSG00000164587,ENSG00000149273,3j3a,0,None,0.25,0.281797795,,
ENSG00000164587,ENSG00000145425,3j3a,1,970.9,0,0.044082442,,
ENSG00000164587,ENSG00000105193,3j3a,0,None,0,0.140589872,,
ENSG00000164587,ENSG00000167658,3j3a,0,None,0,-0.028917018,,
ENSG00000164587,ENSG00000096150,3j3a,0,None,0,0.153534589,,
ENSG00000164587,ENSG00000115268,3j3a,0,None,0,0.092514572,,
ENSG00000164587,ENSG00000138326,3j3a,0,None,0,0.067623595,,
ENSG00000164587,ENSG00000149806,3j3a,0,None,0,0.123494883,,
ENSG00000164587,ENSG00000140988,3j3a,0,None,0,0.034874366,,
ENSG00000164587,ENSG00000168028,3j3a,0,None,0,0.095307672,,
ENSG00000164587,ENSG00000204628,3j3a,0,None,0,-0.022917719,,
ENSG00000164587,ENSG00000198034,3j3a,0,None,0,0.062008292,,
ENSG00000164587,ENSG00000110700,3j3a,0,None,0,0.038264929,,
ENSG00000164587,ENSG00000008988,3j3a,0,None,0,0.097136109,,
ENSG00000164587,ENSG00000171858,3j3a,0,None,0,-0.001023379,,
ENSG00000164587,ENSG00000213741,3j3a,0,None,0,0.012146578,,
ENSG00000167658,ENSG00000149806,3j3a,1,241.2,0,-0.026953889,,
ENSG00000167658,ENSG00000096150,3j3a,0,None,0,-0.009068974,,
ENSG00000167658,ENSG00000115268,3j3a,0,None,0,-0.020010496,,
ENSG00000167658,ENSG00000138326,3j3a,0,None,0,-0.013804718,,
ENSG00000167658,ENSG00000149273,3j3a,0,None,0,-0.023144448,,
ENSG00000167658,ENSG00000140988,3j3a,0,None,0,-0.021762027,,
ENSG00000167658,ENSG00000145425,3j3a,0,None,0,-0.022798684,,
ENSG00000167658,ENSG00000168028,3j3a,0,None,0,0.022172654,,
ENSG00000167658,ENSG00000204628,3j3a,0,None,0,-0.033570819,,
ENSG00000167658,ENSG00000198034,3j3a,0,None,0,-0.01457006,,
ENSG00000167658,ENSG00000110700,3j3a,0,None,0,-0.029937754,,
ENSG00000167658,ENSG00000008988,3j3a,0,None,0,-0.017970985,,
ENSG00000167658,ENSG00000171858,3j3a,0,None,0,-0.005810133,,
ENSG00000167658,ENSG00000213741,3j3a,0,None,0,-0.019089401,,
ENSG00000168028,ENSG00000171858,3j3a,1,1529,0,0.361859906,,
ENSG00000168028,ENSG00000204628,3j3a,0,None,0,-0.015031554,,
ENSG00000168028,ENSG00000198034,3j3a,0,None,0,0.002693464,,
ENSG00000168028,ENSG00000110700,3j3a,0,None,0,-0.000134505,,
ENSG00000168028,ENSG00000008988,3j3a,0,None,0,0.093842704,,
ENSG00000168028,ENSG00000213741,3j3a,0,None,0,0.010889157,,
ENSG00000170889,ENSG00000134419,3j3a,1,123.4,0,-0.001497804,,
ENSG00000170889,ENSG00000138326,3j3a,1,211.1,0,0.101790677,,
ENSG00000170889,ENSG00000198034,3j3a,1,219,0,0.001851665,,
ENSG00000170889,ENSG00000140988,3j3a,1,341.9,0,0.055967386,,
ENSG00000170889,ENSG00000149806,3j3a,1,548.5,0,0.110891538,,
ENSG00000170889,ENSG00000171863,3j3a,0,None,0,-0.016075859,,
ENSG00000170889,ENSG00000186468,3j3a,0,None,0,0.080392408,,
ENSG00000170889,ENSG00000142937,3j3a,0,None,0,0.143914108,,
ENSG00000170889,ENSG00000164587,3j3a,0,None,0,0.043582753,,
ENSG00000170889,ENSG00000105193,3j3a,0,None,0,0.224972525,,
ENSG00000170889,ENSG00000167658,3j3a,0,None,0,-0.035002866,,
ENSG00000170889,ENSG00000096150,3j3a,0,None,0,0.212369942,,
ENSG00000170889,ENSG00000115268,3j3a,0,None,0,0.193207859,,
ENSG00000170889,ENSG00000149273,3j3a,0,None,0,0.005024348,,
ENSG00000170889,ENSG00000145425,3j3a,0,None,0,-0.016025111,,
ENSG00000170889,ENSG00000168028,3j3a,0,None,0,-0.012822786,,
ENSG00000170889,ENSG00000204628,3j3a,0,None,0,-0.011426947,,
ENSG00000170889,ENSG00000110700,3j3a,0,None,0,0.366151641,,
ENSG00000170889,ENSG00000008988,3j3a,0,None,0,-0.004874009,,
ENSG00000170889,ENSG00000171858,3j3a,0,None,0,-0.016491309,,
ENSG00000170889,ENSG00000213741,3j3a,0,None,0,0.133109337,,
ENSG00000171858,ENSG00000213741,3j3a,0,None,0,0.035438641,,
ENSG00000171863,ENSG00000198034,3j3a,0,None,0.25,0.377273599,,
ENSG00000171863,ENSG00000110700,3j3a,1,250.7,0,-0.01267045,,
ENSG00000171863,ENSG00000134419,3j3a,1,437.5,0,0.098372806,,
ENSG00000171863,ENSG00000186468,3j3a,0,None,0,-0.015804861,,
ENSG00000171863,ENSG00000142937,3j3a,0,None,0,-0.007647443,,
ENSG00000171863,ENSG00000164587,3j3a,0,None,0,0.028829078,,
ENSG00000171863,ENSG00000105193,3j3a,0,None,0,-0.008781723,,
ENSG00000171863,ENSG00000167658,3j3a,0,None,0,-0.005045621,,
ENSG00000171863,ENSG00000096150,3j3a,0,None,0,0.053655476,,
ENSG00000171863,ENSG00000115268,3j3a,0,None,0,0.007127065,,
ENSG00000171863,ENSG00000138326,3j3a,0,None,0,-0.001914549,,
ENSG00000171863,ENSG00000149273,3j3a,0,None,0,0.001267336,,
ENSG00000171863,ENSG00000149806,3j3a,0,None,0,-0.005850132,,
ENSG00000171863,ENSG00000140988,3j3a,0,None,0,0.022441546,,
ENSG00000171863,ENSG00000145425,3j3a,0,None,0,0.035331344,,
ENSG00000171863,ENSG00000168028,3j3a,0,None,0,0.088084741,,
ENSG00000171863,ENSG00000204628,3j3a,0,None,0,-0.01426714,,
ENSG00000171863,ENSG00000008988,3j3a,0,None,0,0.006639509,,
ENSG00000171863,ENSG00000171858,3j3a,0,None,0,-0.018610598,,
ENSG00000171863,ENSG00000213741,3j3a,0,None,0,-0.019743943,,
ENSG00000177954,ENSG00000213741,3j3a,0,None,0.05,0.06330793,,
ENSG00000177954,ENSG00000168028,3j3a,1,62.9,0,0.038665032,,
ENSG00000177954,ENSG00000171858,3j3a,1,164.7,0,-0.011467475,,
ENSG00000177954,ENSG00000171863,3j3a,1,280.8,0,-0.006053905,,
ENSG00000177954,ENSG00000134419,3j3a,1,555.6,0,0.063907301,,
ENSG00000177954,ENSG00000110700,3j3a,1,836.5,0,0.109158965,,
ENSG00000177954,ENSG00000143947,3j3a,0,None,0,0.260306778,,
ENSG00000177954,ENSG00000105372,3j3a,0,None,0,0.007694485,,
ENSG00000177954,ENSG00000142534,3j3a,0,None,0,0.103414458,,
ENSG00000177954,ENSG00000137154,3j3a,0,None,0,0.181499984,,
ENSG00000177954,ENSG00000142864,3j3a,0,None,0,0.070131645,,
ENSG00000177954,ENSG00000112306,3j3a,0,None,0,-0.012961207,,
ENSG00000177954,ENSG00000124614,3j3a,0,None,0,0.000735144,,
ENSG00000177954,ENSG00000083845,3j3a,0,None,0,0.007245126,,
ENSG00000177954,ENSG00000170889,3j3a,0,None,0,0.044202971,,
ENSG00000177954,ENSG00000186468,3j3a,0,None,0,0.096259405,,
ENSG00000177954,ENSG00000142937,3j3a,0,None,0,0.08678845,,
ENSG00000177954,ENSG00000164587,3j3a,0,None,0,0.064771682,,
ENSG00000177954,ENSG00000105193,3j3a,0,None,0,0.147464324,,
ENSG00000177954,ENSG00000167658,3j3a,0,None,0,-0.027308263,,
ENSG00000177954,ENSG00000096150,3j3a,0,None,0,0.073331339,,
